Please indicate the respondent's number.,Please indicate your (interviewer's) number.,A1. My age prevents me from doing the things I would like to,A1. I feel that what happens to me is out of my control,A1. I feel free to plan for the future,A1. I feel left out of things,A1. I can do the things I want to do,A1. Family responsibilities prevent me from doing what I want to do,A1. I feel that I can please myself with what I do,A1. My health stops me from doing things I want to,A1. Shortage of money stops me from doing the things I want to do,A1. I look forward to each day,A1. I feel that my life has meaning,A1. I enjoy the things that I do,A1. I enjoy being in the company of others,"A1. On balance, I look back on my life with a sense of happiness",A1. I feel full of energy these days,A1. I choose to do things that I have never done before,A1. I am satisfied with the way my life has turned out,A1. I feel that life is full of opportunities,A1. I feel that the future looks good for me,A2. In most ways my life is close to my ideal,A2. The conditions of my life are excellent,A2. I am satisfied with my life,A2. So far I have gotten the important things I want in life,"A2. If I could live my life over, I would change almost nothing",A3. Please indicate for each of the five statements which is closet to how you have been feeling over the past two weeks - I have felt cheerful and in good spirits,A3. Please indicate for each of the five statements which is closet to how you have been feeling over the past two weeks - I have felt calm and relaxed,A3. Please indicate for each of the five statements which is closet to how you have been feeling over the past two weeks - I have felt active and vigorous,A3. Please indicate for each of the five statements which is closet to how you have been feeling over the past two weeks - I woke up feeling fresh and rested,A3. Please indicate for each of the five statements which is closet to how you have been feeling over the past two weeks - My daily life has been filled with things that interest me,B1. How many children do you have? - How many sons do you have?,B1. How many children do you have? - How many daughters do you have?,"B2. Please tell us about each of your children [if you have more than five children, please tell me about the five children you feel closest to]:

B22. Child 1 - Gender",B23. Child 1 - Year of Birth,B24. Child 1 - Marital Status,B25. Child 1 - Parenthood Status,B25a. Child 1 - Gender composition of the child’s children:,B25b. Child 1 - Age profile of the child’s children:,B26. Child 1 - Highest educational level attained:,B27. Child 1 - Employment Status,B28. Child 1 - Distance from your residence,"B3. Think about your interactions and relationships with each child in the past six months.

B31. Child 1 - How close are you to the child?",B32. Child 1 - Did you offer the child economic support?,"B32a. Child 1 - If yes, how much per month?",B33. Child 1 - How often did you help the child with housework?,B34. Child 1 - How often did you provide grandchild care to the child?,B35. Child 1 - Did the child give you economic support?,"B35a. Child 1 - If yes, how much per month?",B36. Child 1 - How often did the child help you with housework?,"B37. Child 1 - How often did the child take care of you (taking you to the doctor, etc.)?",B38. Child 1 - How often did the child spend time chatting with and listening to you?,"B2. Please tell us about Child 2.

B22. Child 2 - Gender",B23. Child 2 - Year of Birth,B24. Child 2 - Marital Status,B25. Child 2 - Parenthood Status,B25a. Child 2 - Gender composition of the child’s children:,B25b. Child 2 - Age profile of the child’s children:,B26. Child 2 - Highest educational level attained:,B27. Child 2 - Employment Status,B28. Child 2 - Distance from your residence,"B3. Think about your interactions and relationships with each child in the past six months.

B31. Child 2 - How close are you to the child?",B32. Child 2 - Did you offer the child economic support?,"B32a. Child 2 - If yes, how much per month?",B33. Child 2 - How often did you help the child with housework?,B34. Child 2 - How often did you provide grandchild care to the child?,B35. Child 2 - Did the child give you economic support?,"B35a. Child 2 - If yes, how much per month?",B36. Child 2 - How often did the child help you with housework?,"B37. Child 2 - How often did the child take care of you (taking you to the doctor, etc.)?",B38. Child 2 - How often did the child spend time chatting with and listening to you?,"B2. Please tell us about Child 3.

B22. Child 3 - Gender",B23. Child 3 - Year of Birth,B24. Child 3 - Marital Status,B25. Child 3 - Parenthood Status,B25a. Child 3 - Gender composition of the child’s children:,B25b. Child 3 - Age profile of the child’s children:,B26. Child 3 - Highest educational level attained:,B27. Child 3 - Employment Status,B28. Child 3 - Distance from your residence,"B3. Think about your interactions and relationships with each child in the past six months.

B31. Child 3 - How close are you to the child?",B32. Child 3 - Did you offer the child economic support?,"B32a. Child 3 - If yes, how much per month?",B33. Child 3 - How often did you help the child with housework?,B34. Child 3 - How often did you provide grandchild care to the child?,B35. Child 3 - Did the child give you economic support?,"B35a. Child 3 - If yes, how much per month?",B36. Child 3 - How often did the child help you with housework?,"B37. Child 3 - How often did the child take care of you (taking you to the doctor, etc.)?",B38. Child 3 - How often did the child spend time chatting with and listening to you?,"B2. Please tell us about Child 4.

B22. Child 4 - Gender",B23. Child 4 - Year of Birth,B24. Child 4 - Marital Status,B25. Child 4 - Parenthood Status,B25a. Child 4 - Gender composition of the child’s children:,B25b. Child 4 - Age profile of the child’s children:,B26. Child 4 - Highest educational level attained:,B27. Child 4 - Employment Status,B28. Child 4 - Distance from your residence,"B3. Think about your interactions and relationships with each child in the past six months.

B31. Child 4 - How close are you to the child?",B32. Child 4 - Did you offer the child economic support?,"B32a. Child 4 - If yes, how much per month?",B33. Child 4 - How often did you help the child with housework?,B34. Child 4 - How often did you provide grandchild care to the child?,B35. Child 4 - Did the child give you economic support?,"B35a. Child 4 - If yes, how much per month?",B36. Child 4 - How often did the child help you with housework?,"B37. Child 4 - How often did the child take care of you (taking you to the doctor, etc.)?",B38. Child 4 - How often did the child spend time chatting with and listening to you?,"B2. Please tell us about Child 5.

B22. Child 5 - Gender",B23. Child 5 - Year of Birth,B24. Child 5 - Marital Status,B25. Child 5 - Parenthood Status,B25a. Child 5 - Gender composition of the child’s children:,B25b. Child 5 - Age profile of the child’s children:,B26. Child 5 - Highest educational level attained:,B27. Child 5 - Employment Status,B28. Child 5 - Distance from your residence,"B3. Think about your interactions and relationships with each child in the past six months.

B31. Child 5 - How close are you to the child?",B32. Child 5 - Did you offer the child economic support?,"B32a. Child 5 - If yes, how much per month?",B33. Child 5 - How often did you help the child with housework?,B34. Child 5 - How often did you provide grandchild care to the child?,B35. Child 5 - Did the child give you economic support?,"B35a. Child 5 - If yes, how much per month?",B36. Child 5 - How often did the child help you with housework?,"B37. Child 5 - How often did the child take care of you (taking you to the doctor, etc.)?",B38. Child 5 - How often did the child spend time chatting with and listening to you?,C1. Your gender:,C2. Your birth month:,C2. Your birth year:,C3. Your age in years:,C4. Your country/region of birth: - Selected Choice,"C4. Your country/region of birth: - Others, please specify: - Text",C5. Your race: - Selected Choice,"C5. Your race: - Others, please specify: - Text",C6. Your current marital status:,C7. Your educational level:,C8. Your employment status: - Selected Choice,"C8. Your employment status: - Retired (record previous occupation), please specifiy: - Text","C8. Your employment status: - Unemployed (able to work) (record previous occupation), please specify: - Text","C8. Your employment status: - Unemployed (unable to work) due to disability or other medical conditions (record previous occupation, if any), please specify: - Text","C8. Your employment status: - Others, please specify: - Text",C9. Personal monthly income:,C10. Household monthly income:,C11. Is this house you are currently being interviewed? - Selected Choice,"C11. Is this house you are currently being interviewed …? - Others, specify: - Text",C12. Do you own this house you are currently being interviewed? - Selected Choice,"C12. Do you own this house you are currently being interviewed? - Others, please specify: - Text","C13. Do you belong to a religion or religious denomination? If yes, which one? - Selected Choice","C13. Do you belong to a religion or religious denomination? If yes, which one? - Other religions, please specify: - Text","C14. In general, how would you rate your health?","C15. Overall, in the last 30 days, how much difficulty did you have with moving around?",C16. Do you have enough money to meet your needs?,C17. Have you withdrawn money from CPF after you reach age 55?,C17a. What did you use CPF money for? - Selected Choice,"C17a. What did you use CPF money for? - Other, please specify: - Text",C17b. Why not? Please specify:,"C18. In general, how satisfied are you with your relationship with your children?","C19. In general, how satisfied are you with your relationship with your friends?",D1. Was someone else present during the interview? - Selected Choice,"D1. Was someone else present during the interview? - Yes, please indicate: - Text",D2. Did the respondent have hearing problem?,D3. Did the respondent have vision problem?,D4. Did the respondent use wheelchair?,D5. Did the respondent cough continually?,D6. Did the respondent have shortness of breath?,D7. What is your assessment of the respondents comprehension capability? - Selected Choice,"D7. What is your assessment of the respondents comprehension capability? - Very bad, please specify reason: - Text","D7. What is your assessment of the respondents comprehension capability? - Bad, please specify reason: - Text",D8. What is your evaluation of the respondents language ability with respect to self-expression?,D9. What is your assessment of the respondents cooperation?,D10. What is your evaluation of the accuracy and completeness of the respondents answers?
23139053,2313,Not Often,Sometimes,Often,Never,Often,Never,Often,Not Often,Never,Often,Often,Often,Sometimes,Sometimes,Often,Sometimes,Often,Often,Often,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Most of the time,All of the time,All of the time,All of the time,All of the time,1,0,Male,1979,Married,2 children,All boy,No child below age 6,University-level degree,Full-time employee (30 hours a week or more),Within 20 minutes by car,Very close,No,,Never,1-2 days a week,Yes,"$1,000 and above",Never,Never,1-2 days a week,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female,Oct,1952,72,Singapore,,Chinese,,Widowed,Secondary (‘O’ / ‘N’ level),"Retired (record previous occupation), please specifiy:",书记 Secretary,,,,"$4,000 - $4,999","$4,000 - $4,999",HDB 4-room flats,,Self-owned,,Buddhism,,Very good,None,Completely,No,,,Not needed,Completely,Mostly,No,,No,No,No,No,No,Good,,,Good,Good,High
23139054,2313,Never,Never,Often,Never,Often,Sometimes,Often,Sometimes,Sometimes,Often,Often,Often,Often,Often,Often,Often,Often,Often,Often,Agree,Agree,Agree,Agree,Agree,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,1,1,Female,1984,Married,2 children,At least one girl and one boy,No child below age 6,University-level degree,Part-time employee,Within 20 minutes by car,Very close,No,,Never,Never,No,,Never,Sometimes,1-2 days a week,Male,1988,Married,No child,,,University-level degree,Full-time employee (30 hours a week or more),Within 20 minutes by car,Very close,No,,Never,Not applicable (the child has no child),No,,Never,Sometimes,1-2 days a week,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female,May,1956,68,Singapore,,Chinese,,Currently married,Professional qualification and other diploma,"Retired (record previous occupation), please specifiy:",Childcare leader,,,,"$1,000 - $1,999",Respondent refused to answer,HDB 4-room flats,,Co-owned by self and spouse,,Christianity,,Good,Moderate,Mostly,No,,,Using self savings,Completely,Almost completely,No,,No,No,No,No,No,Good,,,Good,Good,High
23139055,2313,Never,Never,Often,Never,Often,Never,Often,Not Often,Never,Often,Often,Often,Often,Often,Often,Often,Often,Often,Often,Agree,Agree,Agree,Agree,Agree,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,2,2,Male,1971,Married,2 children,At least one girl and one boy,No child below age 6,University-level degree,Full-time employee (30 hours a week or more),Between 20 and 40 minutes by car,Close,No,,Never,Never,Yes,$200-399,Never,Sometimes,3-4 days a week,Female,1972,Married,3 and more children,At least one girl and one boy,No child below age 6,GCE A-level or NUS high school diploma,Full-time employee (30 hours a week or more),Living together in the same house,Close,No,,Never,Never,Yes,$200-399,Never,Sometimes,3-4 days a week,Male,1973,Married,3 and more children,All boy,No child below age 6,University-level degree,Full-time employee (30 hours a week or more),More than 40 minutes by car,Close,No,,Never,Never,Yes,$200-399,Never,Sometimes,3-4 days a week,Female,1974,Married,3 and more children,All boy,No child below age 6,Polytechnic diploma,Full-time employee (30 hours a week or more),Within 20 minutes by car,Close,No,,Never,Never,Yes,$200-399,Never,Sometimes,3-4 days a week,,,,,,,,,,,,,,,,,,,,Male,Oct,1941,84,Singapore,,Chinese,,Widowed,No formal schooling / pre-primary,"Retired (record previous occupation), please specifiy:",-,,,,"Below $1,000","$10,000 and above",HDB 4-room flats,,Owned by a child,,Buddhism,,Fair,None,Completely,No,,,Did not have CPF.,Completely,Completely,"Yes, please indicate:",Not indicated,No,No,No,No,No,Good,,,Good,Good,High
23139056,2313,Sometimes,Sometimes,Sometimes,Not Often,Sometimes,Sometimes,Sometimes,Not Often,Not Often,Sometimes,Sometimes,Sometimes,Not Often,Not Often,Sometimes,Not Often,Sometimes,Sometimes,Sometimes,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat disagree,More than half of the time,More than half of the time,More than half of the time,More than half of the time,More than half of the time,3,0,Male,1982,Married,2 children,All girl,1 child below age 6,MA degree or above,Full-time employee (30 hours a week or more),Within 20 minutes by walk,Fair,No,,1-2 days a week,1-2 days a week,No,,Never,Sometimes,2-3 days a month,Male,1985,Married,No child,,,MA degree or above,Full-time employee (30 hours a week or more),Staying in the same housing estate,Fair,No,,Never,Not applicable (the child has no child),Yes,$400-599,Never,Sometimes,2-3 days a month,Male,1991,Married,1 child,All girl,No child below age 6,MA degree or above,Full-time employee (30 hours a week or more),Within 20 minutes by walk,Close,No,,Never,Never,Yes,$400-599,Never,Sometimes,2-3 days a month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female,Apr,1954,70,Singapore,,Chinese,,Currently married,Primary,Part-time employee,,,,,"$1,000 - $1,999","$1,000 - $1,999",HDB 4-room flats,,Co-owned by self and spouse,,Taoism,,Fair,Mild,Moderately,Yes,To finance daily living expenses and leisure or travel activities,,,Somewhat,A little,No,,No,No,No,No,No,Good,,,Good,Good,High
23139057,2313,Sometimes,Not Often,Often,Not Often,Often,Never,Sometimes,Sometimes,Not Often,Sometimes,Often,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Not Often,Sometimes,Sometimes,Somewhat agree,Somewhat agree,Agree,Somewhat agree,Agree,More than half of the time,Most of the time,Most of the time,More than half of the time,More than half of the time,1,1,Male,1989,"Single, never married",No child,,,Polytechnic diploma,Full-time employee (30 hours a week or more),Within 20 minutes by walk,Very close,No,,Never,Not applicable (the child has no child),No,,Never,Sometimes,2-3 days a month,Female,1993,Married,1 child,All girl,1 child below age 6,Polytechnic diploma,Full-time employee (30 hours a week or more),More than 40 minutes by car,Very close,No,,Never,Almost everyday,Yes,$400-599,Once a month,Sometimes,Almost everyday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female,Oct,1961,63,Singapore,,Chinese,,Currently married,Secondary (‘O’ / ‘N’ level),Part-time employee,,,,,"$1,000 - $1,999","$1,000 - $1,999",HDB 4-room flats,,Co-owned by self and spouse,,Christianity,,Fair,None,Moderately,Yes,To finance daily living expenses and leisure or travel activities,,,Mostly,Mostly,No,,No,No,No,No,No,Good,,,Moderate,Very good,High
23139058,2313,Sometimes,Never,Not Often,Sometimes,Not Often,Sometimes,Often,Not Often,Sometimes,Not Often,Sometimes,Not Often,Sometimes,Not Often,Not Often,Not Often,Sometimes,Not Often,Sometimes,Somewhat agree,Agree,Agree,Somewhat agree,Neither agree nor disagree,Most of the time,More than half of the time,Less than half of the time,More than half of the time,More than half of the time,1,1,Female,1987,Married,1 child,All boy,2 or more children below age 6,University-level degree,Full-time employee (30 hours a week or more),Within 20 minutes by walk,Fair,No,,3-4 days a week,3-4 days a week,Yes,$800-999,Once a month,Sometimes,3-4 days a week,Male,1989,"Single, never married",No child,,,University-level degree,Full-time employee (30 hours a week or more),Living together in the same house,Fair,No,,3-4 days a week,Not applicable (the child has no child),Yes,"$1,000 and above",Almost everyday,Always,3-4 days a week,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female,Jun,1961,63,Singapore,,Indian,,Currently married,Primary,Part-time employee,,,,,"Below $1,000","$10,000 and above",HDB 4-room flats,,Owned by spouse,,Hinduism,,Good,None,Completely,Yes,To finance daily living expenses and leisure or travel activities,,,Completely,Almost completely,No,,No,No,No,No,No,Good,,,Good,Good,High
23139059,2313,Often,Often,Sometimes,Often,Often,Sometimes,Sometimes,Sometimes,Often,Often,Often,Often,Often,Often,Often,Often,Often,Often,Often,Strongly agree,Neither agree nor disagree,Agree,Neither agree nor disagree,Agree,All of the time,All of the time,All of the time,All of the time,All of the time,1,1,Male,1970,"Single, never married",No child,,,Less than primary education,Full-time employee (30 hours a week or more),Between 20 and 40 minutes by car,Close,Yes,Less than $200,Never,Never,No,,Never,Never,Never,Female,1972,"Single, never married",3 and more children,At least one girl and one boy,No child below age 6,Less than primary education,Full-time employee (30 hours a week or more),Staying in the same housing estate,Not very close,No,,Never,Never,No,,Never,Never,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female,Feb,1954,70,Singapore,,Malay,,Widowed,Primary,"Retired (record previous occupation), please specifiy:",-,,,,"Below $1,000","Below $1,000","Others, specify:",Did not specify.,Rented entire housing unit,,Islam,,Fair,Moderate,A little,Yes,To finance daily living expenses and leisure or travel activities,,,A little,Almost completely,No,,No,No,No,No,No,Good,,,Good,Good,High
23139060,2313,Often,Often,Often,Sometimes,Often,Never,Often,Never,Often,Often,Often,Often,Often,Often,Often,Often,Often,Often,Often,Somewhat agree,Somewhat agree,Strongly agree,Agree,Somewhat disagree,Some of the time,Some of the time,All of the time,All of the time,All of the time,1,2,Female,1971,Married,3 and more children,At least one girl and one boy,No child below age 6,ITE diploma,Other,Between 20 and 40 minutes by car,Fair,No,,Never,Never,No,,Never,Never,Once every few months,Female,1972,Married,3 and more children,At least one girl and one boy,No child below age 6,ITE diploma,Other,Between 20 and 40 minutes by car,Fair,No,,Never,Never,No,,Never,Never,Once every few months,Male,1977,Married,2 children,At least one girl and one boy,No child below age 6,ITE diploma,Other,More than 40 minutes by car,Fair,No,,Never,Never,No,,Never,Never,Once every few months,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female,Mar,1946,78,Singapore,,Malay,,Widowed,Primary,"Retired (record previous occupation), please specifiy:",Machine operator,,,,"Below $1,000","Below $1,000",HDB 1- and 2-Room Flats,,Rented entire housing unit,,Islam,,Fair,None,A little,Yes,To finance daily living expenses and leisure or travel activities,,,A little,Almost completely,"Yes, please indicate:",Friend,No,No,No,No,No,Good,,,Good,Very good,Average
23139061,2313,Never,Never,Often,Never,Often,Never,Often,Never,Never,Never,Often,Often,Often,Often,Often,Often,Often,Often,Often,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,All of the time,All of the time,All of the time,All of the time,All of the time,2,0,Male,1985,Married,No child,,,ITE diploma,Full-time employee (30 hours a week or more),Within 20 minutes by walk,Very close,No,,Never,Not applicable (the child has no child),No,,Never,Sometimes,2-3 days a month,Male,1988,Married,2 children,All girl,1 child below age 6,ITE diploma,Full-time employee (30 hours a week or more),More than 40 minutes by car,Very close,No,,Never,Never,Yes,Less than $200,Never,Sometimes,2-3 days a month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,Sep,1953,71,Singapore,,Malay,,Currently married,Primary,Self-employed,,,,,"Below $1,000","Below $1,000",HDB 1- and 2-Room Flats,,Rented entire housing unit,,Islam,,Good,None,A little,No,,,Self-employed (no CPF),Completely,Completely,"Yes, please indicate:",Friend,No,No,No,No,No,Good,,,Good,Good,High
23139062,2313,Never,Sometimes,Not Often,Sometimes,Sometimes,Never,Sometimes,Never,Sometimes,Not Often,Often,Sometimes,Often,Sometimes,Often,Never,Often,Often,Often,Agree,Agree,Agree,Somewhat agree,Agree,Most of the time,More than half of the time,All of the time,All of the time,Some of the time,2,1,Male,2000,"Single, never married",No child,,,ITE diploma,Unemployed,Living together in the same house,Fair,No,,1-2 days a week,Not applicable (the child has no child),No,,Never,Always,Almost everyday,,,,,,,,,,,,,,,,,,,,Female,2005,"Single, never married",No child,,,ITE diploma,Part-time employee,Living together in the same house,,,,,,,,,,,Male,2013,"Single, never married",No child,,,PSLE certificate,Student,Living together in the same house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,Feb,1953,71,Singapore,,Malay,,Currently married,Primary,Part-time employee,,,,,"$1,000 - $1,999","$1,000 - $1,999",HDB 1- and 2-Room Flats,,Rented entire housing unit,,Islam,,Good,None,A little,No,,,Never hit minimum to withdraw.,Mostly,Almost completely,No,,No,No,No,No,No,Moderate,,,Moderate,Good,High
23139063,2313,Often,Often,Sometimes,Often,Not Often,Sometimes,Sometimes,Often,Often,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Not Often,Sometimes,Sometimes,Sometimes,Sometimes,Agree,Agree,Agree,Agree,Agree,More than half of the time,Most of the time,Some of the time,Some of the time,All of the time,1,3,Female,1978,Married,3 and more children,At least one girl and one boy,No child below age 6,PSLE certificate,Staying at home as a housewife or househusband,Between 20 and 40 minutes by car,Very close,No,,Never,Almost everyday,Yes,$200-399,Almost everyday,Always,Almost everyday,Male,1979,"Single, never married",No child,,,PSLE certificate,Other,Staying in a different country,Not close at all,No,,Never,Not applicable (the child has no child),No,,Never,Never,Never,Female,1982,Married,1 child,All girl,No child below age 6,Secondary school,Part-time employee,More than 40 minutes by car,Not very close,No,,Never,Never,No,,Once every few months,Never,Never,Female,1998,Married,2 children,All girl,2 or more children below age 6,Secondary school,Staying at home as a housewife or househusband,More than 40 minutes by car,Very close,No,,Never,Once every few months,Yes,Less than $200,Once every few months,Sometimes,Almost everyday,,,,,,,,,,,,,,,,,,,,Male,Apr,1956,68,Malaysia,,Malay,,Widowed,Primary,"Retired (record previous occupation), please specifiy:",Construction worker,,,,"Below $1,000","Below $1,000",HDB 1- and 2-Room Flats,,Rented entire housing unit,,Islam,,Poor,Severe,None at all,Yes,"To cover personal or family healthcare expenses (e.g., hospital bills, long-term care costs, purchase of additional private insurance)",,,Mostly,Mostly,"Yes, please indicate:",Daughter,No,No,No,No,No,Moderate,,,Bad,Moderate,Low
23139031,2313,Never,Never,Never,Never,Never,Never,Often,Never,Never,Often,Often,Often,Often,Often,Sometimes,Often,Often,Often,Often,Strongly agree,Agree,Agree,Agree,Agree,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,2,1,Male,1972,Married,3 and more children,At least one girl and one boy,No child below age 6,Secondary school,Full-time employee (30 hours a week or more),Living together in the same house,Close,No,,Almost everyday,Never,No,,Never,Never,Almost everyday,Male,1978,Married,3 and more children,All girl,No child below age 6,Secondary school,Full-time employee (30 hours a week or more),Within 20 minutes by car,Close,No,,Never,Never,No,,Never,Never,Almost everyday,Female,1987,Married,2 children,At least one girl and one boy,No child below age 6,Secondary school,Full-time employee (30 hours a week or more),Staying in the same or next block,Close,No,,Never,Never,No,,Never,Never,Almost everyday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female,May,1950,74,Singapore,,Chinese,,Widowed,No formal schooling / pre-primary,Part-time employee,,,,,"Below $1,000","$1,000 - $1,999","HDB 5-room, 3 gen flats, and executive flats (e.g., executive apartments and executive maisonette)",,Owned by a child,,Buddhism,,Good,None,A little,Yes,"To cover personal or family healthcare expenses (e.g., hospital bills, long-term care costs, purchase of additional private insurance)",,,Completely,Completely,No,,No,No,No,No,No,Moderate,,,Moderate,Good,Average
23179016,2317,Not Often,Sometimes,Sometimes,Never,Sometimes,Sometimes,Not Often,Never,Never,Often,Often,Sometimes,Often,Often,Sometimes,Sometimes,Often,Often,Often,Agree,Agree,Agree,Agree,Somewhat agree,All of the time,All of the time,Most of the time,All of the time,Most of the time,1,1,Female,1982,Married,1 child,All boy,No child below age 6,University-level degree,Full-time employee (30 hours a week or more),Within 20 minutes by car,Fair,No,,Never,Never,Yes,"$1,000 and above",Never,Never,Never,Male,1985,Married,1 child,All girl,1 child below age 6,University-level degree,Full-time employee (30 hours a week or more),Within 20 minutes by car,Fair,No,,Almost everyday,Almost everyday,Yes,$600-799,Never,Never,3-4 days a week,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female,Jul,1955,69,Singapore,,Chinese,,Currently married,Secondary (‘O’ / ‘N’ level),"Retired (record previous occupation), please specifiy:",Student Care Teacher,,,,Respondent refused to answer,Respondent refused to answer,HDB 3-room flats,,Co-owned by self and spouse,,Buddhism,,Very good,None,Mostly,No,,,No need,Mostly,Somewhat,No,,No,No,No,No,No,Very good,,,Very good,Very good,Very high
23179017,2317,Sometimes,Sometimes,Sometimes,Not Often,Often,Never,Often,Not Often,Sometimes,Often,Often,Not Often,Often,Often,Often,Not Often,Often,Sometimes,Not Often,Agree,Agree,Agree,Agree,Agree,Some of the time,All of the time,All of the time,All of the time,Most of the time,0,1,Female,1970,Married,No child,,,Secondary school,Full-time employee (30 hours a week or more),Within 20 minutes by car,Very close,No,,Once a month,Not applicable (the child has no child),No,,Once every few months,Often,Almost everyday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female,Nov,1948,76,Singapore,,Chinese,,Currently married,Secondary (‘O’ / ‘N’ level),"Retired (record previous occupation), please specifiy:",Operator,,,,"$1,000 - $1,999",Respondent refused to answer,"HDB 5-room, 3 gen flats, and executive flats (e.g., executive apartments and executive maisonette)",,Co-owned by self and spouse,,Christianity,,Fair,Mild,Mostly,Yes,To finance daily living expenses and leisure or travel activities,,,Completely,Somewhat,No,,No,No,No,No,No,Good,,,Good,Good,High
23179018,2317,Sometimes,Sometimes,Not Often,Sometimes,Not Often,Sometimes,Often,Sometimes,Not Often,Sometimes,Often,Sometimes,Often,Sometimes,Not Often,Not Often,Sometimes,Sometimes,Not Often,Somewhat agree,Somewhat agree,Somewhat agree,Agree,Disagree,All of the time,Most of the time,More than half of the time,More than half of the time,More than half of the time,3,1,Male,1972,Married,3 and more children,All girl,No child below age 6,Secondary school,Self-employed,Within 20 minutes by car,Not very close,Yes,$400-599,Never,Never,No,,Never,Never,Never,Male,1974,Married,2 children,At least one girl and one boy,No child below age 6,Polytechnic diploma,Full-time employee (30 hours a week or more),Staying in the same housing estate,Fair,Yes,$200-399,Never,Never,No,,Never,Never,Once every few months,Female,1977,Married,2 children,All boy,No child below age 6,Polytechnic diploma,Staying at home as a housewife or househusband,Between 20 and 40 minutes by car,Very close,No,,Never,1-2 days a week,No,,1-2 days a week,Always,1-2 days a week,Male,1979,Divorced or Separated,No child,,,Polytechnic diploma,Full-time employee (30 hours a week or more),Living together in the same house,Very close,No,,Almost everyday,Not applicable (the child has no child),Yes,$600-799,3-4 days a week,Always,Almost everyday,Female,,,,,,,,,,,,,,,,,,,Female,Jan,1954,70,Singapore,,Chinese,,Widowed,Secondary (‘O’ / ‘N’ level),Full-time employee (30 hours a week or more),,,,,"$1,000 - $1,999","$6,000 - $6,999",HDB 3-room flats,,Co-owned by self and spouse,,Buddhism,,Fair,None,Mostly,No,,,still working so there is no need to withdraw from CPF,Mostly,Almost completely,"Yes, please indicate:",Grandchild,No,No,No,No,No,Very good,,,Very good,Good,High
23179019,2317,Never,No Response,Never,Never,Never,Not Often,Never,Never,No Response,Often,Often,Often,Often,Often,Often,Often,Often,Often,Often,Agree,Agree,Strongly agree,Agree,Strongly agree,Most of the time,Most of the time,All of the time,Most of the time,All of the time,2,0,Male,1989,Married,No child,,,University-level degree,Full-time employee (30 hours a week or more),Within 20 minutes by car,Close,No,,Never,Not applicable (the child has no child),Yes,$400-599,3-4 days a week,Sometimes,2-3 days a month,Male,1991,Married,No child,,,University-level degree,Full-time employee (30 hours a week or more),Living together in the same house,Very close,No,,Never,Not applicable (the child has no child),Yes,$400-599,Never,Always,Almost everyday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female,Jun,1961,63,Singapore,,Chinese,,Currently married,Secondary (‘O’ / ‘N’ level),Part-time employee,,,,,Respondent refused to answer,Respondent refused to answer,Landed properties,,Co-owned by self and spouse,,Buddhism,,Good,None,Moderately,Yes,To pay off outstanding housing loans or to invest in new property,,,Mostly,Mostly,No,,No,No,No,No,No,Very good,,,Very good,Very good,Very high
